State,District,ConstituencyEN,ElectionType,CandidateName,Party,BallotVotes,Election,AdvanceBallotVotes,Gender,ConstituencyMM
Kachin State,Myitkyina,Chipwi,Pyithu,ဦးလမြာတား,လီဆူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ(ဒူးလေးပါတီ),1013,2015,112,m,ချီဗွေ
Kachin State,Myitkyina,Chipwi,Pyithu,ဦးအက်စ်လန်းဘောမ်,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,139,2015,19,m,ချီဗွေ
Kachin State,Myitkyina,Chipwi,Pyithu,ဦးဇုန်းတိန့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,3670,2015,776,m,ချီဗွေ
Kachin State,Myitkyina,Chipwi,Pyithu,ဦးကြည်ဌေး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,324,2015,52,m,ချီဗွေ
Kachin State,Myitkyina,Chipwi,Pyithu,ဦးမင်းနိုင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,593,2015,183,m,ချီဗွေ
Kachin State,Myitkyina,Chipwi,Pyithu,ဒေါ်MDခေါညွယ်,ကချင်အမျိုးသားများဒီမိုကရေစီကွန်ဂရက်ပါတီ,130,2015,14,f,ချီဗွေ
Kachin State,Myitkyina,Chipwi,Pyithu,ဦးဒေါင်ဒိုင်,လော်ဝေါ်အမျိုးသားစည်းလုံးညီညွတ်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,213,2015,37,m,ချီဗွေ
Kachin State,Myitkyina,Chipwi,Pyithu,ဦးဇယ်ခေါင်,ကချင်ဒီမိုကရက်တစ်ပါတီ(KDP),232,2015,30,m,ချီဗွေ
Kachin State,Myitkyina,Chipwi,Pyithu,ဒေါ်ငွါးမလေး,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,120,2015,27,f,ချီဗွေ
Magway Region,Thayet,Sinbaungwe,Pyithu,ဦးကြူဝင်း,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,1512,2015,79,m,ဆင်ပေါင်ဝဲ
Magway Region,Thayet,Sinbaungwe,Pyithu,ဦးသန်းဦး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1702,2015,135,m,ဆင်ပေါင်ဝဲ
Magway Region,Thayet,Sinbaungwe,Pyithu,ဦးအေးနိုင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,19594,2015,2130,m,ဆင်ပေါင်ဝဲ
Magway Region,Thayet,Sinbaungwe,Pyithu,ဦးရဲဝင်း,ဒီမိုကရေစီနှင့်ငြိမ်းချမ်းရေးပါတီ,870,2015,46,m,ဆင်ပေါင်ဝဲ
Magway Region,Thayet,Sinbaungwe,Pyithu,ဦးနေထက်ဝင်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,37465,2015,2440,m,ဆင်ပေါင်ဝဲ
Magway Region,Thayet,Sinbaungwe,Pyithu,ဦးတင်ထွန်းအောင်,တစ်သီးပုဂ္ဂလ,2010,2015,59,m,ဆင်ပေါင်ဝဲ
Sagaing Region,Shwebo,Khin-U,Pyithu,ဒေါက်တာဝင်းအောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,52435,2015,3054,f,ခင်ဦး
Sagaing Region,Shwebo,Khin-U,Pyithu,ဦးအောင်မျိုးငြိမ်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,18368,2015,1567,m,ခင်ဦး
Sagaing Region,Shwebo,Khin-U,Pyithu,ဦးကျော်ဝင်းဆွေ,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,1526,2015,100,m,ခင်ဦး
Sagaing Region,Shwebo,Khin-U,Pyithu,ဦးစည်သူထက်,အမျိုးသားတိုးတက်ရေးပါတီ,1604,2015,93,m,ခင်ဦး
Shan State (South),Taunggyi,Lawksawk,Pyithu,ဦးစောလွင်,တစ်သီးပုဂ္ဂလ,1077,2015,62,m,ရပ်စောက်
Shan State (South),Taunggyi,Lawksawk,Pyithu,ဒေါ်တင်တင်ရွှေ,ဖက်ဒရယ်ပြည်ထောင်စုပါတီ,1255,2015,113,f,ရပ်စောက်
Shan State (South),Taunggyi,Lawksawk,Pyithu,ဦးသိန်းအောင်,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,4855,2015,192,m,ရပ်စောက်
Shan State (South),Taunggyi,Lawksawk,Pyithu,ဦးမောင်မောင်စိန်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,27666,2015,1574,m,ရပ်စောက်
Shan State (South),Taunggyi,Lawksawk,Pyithu,ဦးခင်မောင်မြင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,28860,2015,3778,m,ရပ်စောက်
Shan State (South),Taunggyi,Lawksawk,Pyithu,ဦးခွန်အောင်ကျော်ထက်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,3222,2015,185,m,ရပ်စောက်
Mandalay Region,Meiktila,Mahlaing,Pyithu,ဦးအေးမောက်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,31687,2015,2427,m,မလှိုင်
Mandalay Region,Meiktila,Mahlaing,Pyithu,ဦးလှထွန်းအောင်(ခ)ဦးမောင်မောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,40012,2015,1662,m,မလှိုင်
Mandalay Region,Meiktila,Mahlaing,Pyithu,ဦးဇော်အောင်(ခ)ဦညိုထွန်း,လူ့ဘောင်သစ်ပါတီ,3381,2015,74,m,မလှိုင်
Mandalay Region,Meiktila,Mahlaing,Pyithu,ဒေါ်လှဥမ္မာ,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,2229,2015,122,f,မလှိုင်
Magway Region,Thayet,Minhla,Pyithu,ဦးစန်းအောင်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,6050,2015,699,m,မင်းလှ
Magway Region,Thayet,Minhla,Pyithu,ဦးကျော်ကြီး(ခ)ဦးအုန်းခင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,39430,2015,2408,m,မင်းလှ
Magway Region,Thayet,Minhla,Pyithu,ဦးဝင်းတင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,20545,2015,2342,m,မင်းလှ
Magway Region,Thayet,Minhla,Pyithu,ဦးဗိုလ်ဗိုလ်ဇာ,အမျိုးသားတိုးတက်ရေးပါတီ,2705,2015,179,m,မင်းလှ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဦးသာတင်,မွန်အမျိုးသားပါတီ,7676,2015,581,m,ဘားအံ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဦးစောဟန်သိန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2994,2015,372,m,ဘားအံ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဒေါ်နော်လားခူ,ကရင်ဒီမိုကရက်တစ်ပါတီ,5449,2015,903,f,ဘားအံ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဒေါ်နန်းသန်းသန်းလွင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,64748,2015,6533,f,ဘားအံ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဦးစောကြည်လင်း,ဖလုံ-စဝေါ်ဒီမိုကရက်တစ်ပါတီ,12327,2015,1601,m,ဘားအံ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဦးမန်းကံညွန့်(ခ)ဦးကံညွန့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,27306,2015,7686,m,ဘားအံ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဦးကျော်ခင်,လူ့ဘောင်သစ်ဒီမိုကရက်တစ်ပါတီ,1055,2015,70,m,ဘားအံ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဦးမင်းသူရ,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,1851,2015,187,m,ဘားအံ
Kayin State,Hpa-An,Hpa-An,Pyithu,ဦးသန်းထက်ဝင်း,အမျိုးသားတိုးတက်ရေးပါတီ,3842,2015,342,m,ဘားအံ
Sagaing Region,Katha,Katha,Pyithu,ဦးတင်ရ,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,1172,2015,53,m,ကသာ
Sagaing Region,Katha,Katha,Pyithu,ဦးစံငွေ,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,4550,2015,191,m,ကသာ
Sagaing Region,Katha,Katha,Pyithu,ဦးမြင့်ကြည်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,41373,2015,1634,m,ကသာ
Sagaing Region,Katha,Katha,Pyithu,ဦးတင်ယု,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),829,2015,28,m,ကသာ
Sagaing Region,Katha,Katha,Pyithu,ဦးမိုးဇော်ဟိန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,19871,2015,1669,m,ကသာ
Mandalay Region,Mandalay,Chanayethazan,Pyithu,ဦးခင်မောင်သိန်း,အမျိုးသားညီညွတ်ရေးကွန်ဂရက်ပါတီ,777,2015,34,m,ချမ်းအေးသာဇံ
Mandalay Region,Mandalay,Chanayethazan,Pyithu,ဦးအောင်သိန်း(ခ)ဦးအောင်သိန်းဦး,ဒီမိုကရက်တစ်ပါတီ(မြန်မာ),647,2015,37,m,ချမ်းအေးသာဇံ
Mandalay Region,Mandalay,Chanayethazan,Pyithu,ဦးစိုးညွန့်,အမျိုးသားတိုးတက်ရေးပါတီ,835,2015,41,m,ချမ်းအေးသာဇံ
Mandalay Region,Mandalay,Chanayethazan,Pyithu,ဒေါက်တာသန်းဝင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,9903,2015,1338,f,ချမ်းအေးသာဇံ
Mandalay Region,Mandalay,Chanayethazan,Pyithu,ဦးမျိုးနိုင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,78142,2015,3451,m,ချမ်းအေးသာဇံ
Kayah State,Loikaw,Loikaw,Pyithu,ဦးအောင်သိန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2043,2015,204,m,လွိုင်ကော်
Kayah State,Loikaw,Loikaw,Pyithu,ဒေါက်တာခင်စည်သူ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,31932,2015,1412,f,လွိုင်ကော်
Kayah State,Loikaw,Loikaw,Pyithu,ဦးခင်မောင်ညို,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,13486,2015,2257,m,လွိုင်ကော်
Kayah State,Loikaw,Loikaw,Pyithu,ဦးအာဖရေးဒို,ကယန်းအမျိုးသားပါတီ,1237,2015,109,m,လွိုင်ကော်
Kayah State,Loikaw,Loikaw,Pyithu,ဦးအိုက်ဝင်း,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,699,2015,46,m,လွိုင်ကော်
Kayah State,Loikaw,Loikaw,Pyithu,ဦးထွန်းအေးဟန်,တစ်သီးပုဂ္ဂလ,452,2015,43,m,လွိုင်ကော်
Kayah State,Loikaw,Loikaw,Pyithu,ဦးစောပိုလေး,လူမျိုးပေါင်းစုံဒီမိုကရေစီပါတီ(ကယားပြည်နယ်),1125,2015,71,m,လွိုင်ကော်
Kayah State,Loikaw,Loikaw,Pyithu,ဦးစတီဗင်(ခ)ထွန်းထွန်း,ကယားလူမျိုးစုဒီမိုကရေစီပါတီ,1733,2015,107,m,လွိုင်ကော်
Kayah State,Loikaw,Loikaw,Pyithu,ဦးတင်ကိုကို,အမျိုးသားတိုးတက်ရေးပါတီ,1094,2015,60,m,လွိုင်ကော်
Yangon Region,Yangon (East),Dagon Myothit (East),Pyithu,ဦးမြင့်သူ,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,15043,2015,1227,m,ဒဂုံမြို့သစ်အရှေ့ပိုင်း
Yangon Region,Yangon (East),Dagon Myothit (East),Pyithu,ဒေါက်တာမျိုးအောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,54032,2015,2054,f,ဒဂုံမြို့သစ်အရှေ့ပိုင်း
Yangon Region,Yangon (East),Dagon Myothit (East),Pyithu,ဦးလှဝင်း,အမျိုးသားတိုးတက်ရေးပါတီ,1214,2015,51,m,ဒဂုံမြို့သစ်အရှေ့ပိုင်း
Yangon Region,Yangon (East),Dagon Myothit (East),Pyithu,ဦးစိုးဦး,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,1982,2015,89,m,ဒဂုံမြို့သစ်အရှေ့ပိုင်း
Yangon Region,Yangon (East),Dagon Myothit (East),Pyithu,ဒေါ်စန်းရည်ထူး,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,763,2015,41,f,ဒဂုံမြို့သစ်အရှေ့ပိုင်း
Ayeyarwady Region,Pathein,Kyaunggon,Pyithu,ဦးဗဟိန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,37590,2015,2044,m,ကျောင်းကုန်း
Ayeyarwady Region,Pathein,Kyaunggon,Pyithu,ဦးသိန်းထွန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,37200,2015,2833,m,ကျောင်းကုန်း
Ayeyarwady Region,Pathein,Kyaunggon,Pyithu,ဦးမန်းဝင်းရွှေ,ကရင်အမျိုးသားပါတီ,1471,2015,87,m,ကျောင်းကုန်း
